1483,2348,2348,2348,2348,2348,2457,52,52,47,47,52,47,52,52,47,47,47,47,52,52,48,52,52,52,52,47,52,49,48,47,49,48,
1483,2348,2348,2348,2348,2348,47,47,48,47,48,48,47,52,52,47,48,48,47,52,48,47,52,47,47,52,52,47,49,49,49,47,48,
1483,2348,2348,2348,2348,2348,48,47,52,48,52,47,52,48,47,47,48,47,47,48,52,52,48,52,52,52,52,48,47,50,47,47,47,
1483,2348,2348,2348,2348,2348,48,47,52,48,47,47,48,52,47,52,48,47,47,48,52,47,48,48,52,48,47,52,48,48,48,48,49,
1483,2348,2348,2348,2348,2348,47,48,52,52,48,47,48,52,52,48,47,47,47,47,47,47,52,52,52,52,47,52,48,48,50,49,49,
1483,2348,2348,2348,2348,2348,48,48,52,52,52,47,52,47,52,52,52,52,52,52,47,48,47,48,47,48,48,48,49,50,50,49,49,
1483,2348,2348,2348,2348,2348,52,48,47,48,48,48,52,48,52,48,48,52,48,48,48,48,48,48,52,48,48,52,48,48,49,49,47,
1483,2348,2348,2348,2348,2348,48,48,48,52,48,47,48,52,47,52,48,47,47,47,52,48,52,48,48,47,52,48,47,47,47,50,49,
1483,2348,2348,2348,2348,2348,52,52,47,48,52,47,47,47,48,52,52,47,52,52,47,52,48,47,47,48,48,52,48,50,47,50,49,
1483,2348,2348,2348,2348,2348,47,52,48,52,52,48,47,47,52,48,52,47,48,47,47,52,48,48,48,52,48,52,50,49,50,48,50,
1483,2348,2348,2348,2348,52,52,52,47,47,52,52,48,48,48,48,48,48,48,48,47,47,52,52,48,47,47,48,48,47,47,49,48,
1483,48,48,47,48,48,48,47,48,52,52,48,48,48,47,52,48,47,52,47,52,52,48,48,48,52,47,48,50,47,50,48,47,
1483,48,48,47,52,47,48,48,48,52,52,52,48,52,52,48,48,48,52,47,52,47,52,48,47,52,47,47,47,49,48,47,50,
1483,52,47,47,52,47,48,52,48,48,48,52,52,52,52,47,47,47,47,47,52,47,52,48,47,48,47,52,50,50,49,47,49,
1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,50,50,47,47

[layer]
type=sol2
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,1997,1998,1999,2000,2001,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,2049,2050,2051,2052,2053,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,2101,2102,2103,2104,2105,2106,0,2088,2089,2090,0,0,0,0,0,0,0,0,0,0,2402,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,2153,2154,2155,2156,2157,2158,0,2140,2141,2142,0,0,0,0,0,0,0,0,0,0,0,0,2348,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,2205,2206,2207,2208,2209,2210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2508,2508,2508,2508,2508,2508,2508,2508,2508,
0,0,2257,2258,2259,2260,2261,2262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560,2560,2560,2560,
0,2088,2089,2090,0,0,2088,2089,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2612,2612,2612,2612,
0,2140,2141,2142,0,0,2140,2141,2142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2073,2074,2075,0,0,0,0,2295,2296,2296,2296,2296,2296,2296,2296,2296,
0,0,0,0,0,0,0,0,0,0,2073,2074,2075,0,0,0,0,2125,2126,2127,0,0,0,0,2402,2348,2348,2348,2348,2348,2348,2348,2348,
0,559,559,559,559,560,0,0,0,0,2125,2126,2127,0,0,0,0,0,0,0,0,0,0,0,2402,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2082,2083,2084,0,2402,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2134,2135,2136,0,2402,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,0,0,0,0,0,2082,2083,2084,0,0,0,0,0,0,0,0,0,0,2402,2348,2348,2348,2348,2348,2348,2348,2348,
0,2296,2296,2296,2296,2296,2296,2296,2297,0,0,2134,2135,2136,0,0,0,0,0,0,0,0,0,0,2402,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,0,0,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,0,0,2406,0,0,0,0,0,0,0,0,0,2082,2083,2084,0,0,0,2402,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,0,0,2406,0,0,0,0,0,0,0,0,0,2134,2135,2136,0,0,2295,2347,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,0,0,2406,0,0,0,0,0,0,0,0,0,0,0,0,2295,2347,2347,2348,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,0,0,2406,0,0,0,0,0,0,0,0,0,0,0,0,2402,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,0,0,2406,0,2082,2083,2084,0,0,0,0,0,0,0,0,2402,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,0,0,2406,0,2134,2135,2136,0,0,0,0,0,0,0,0,2402,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,0,0,2458,0,0,0,0,0,0,0,0,0,0,0,0,2402,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,0,2302,0,0,0,0,0,0,0,0,0,0,0,0,0,2402,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,0,2354,0,0,0,0,0,0,0,0,0,0,0,0,0,2402,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,0,2458,0,0,0,0,0,0,0,0,0,0,0,0,0,2402,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,2302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,2354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,2406,0,0,0,0,0,0,0,0,0,2082,2083,2084,0,0,2402,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,2406,0,0,0,0,0,0,0,0,0,2134,2135,2136,0,0,2402,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,2406,0,0,2073,2074,2075,0,0,0,0,0,0,0,0,0,0,2455,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,2406,0,0,2125,2126,2127,0,0,0,0,0,0,0,0,0,0,0,2455,2348,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,2457,2458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2455,2348,2348,2348,2456,2456,2456,2456,2456,
0,2508,2508,2508,2508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2508,
0,2560,2560,2560,2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560,
0,2612,2612,2612,2612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2612,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=decord1
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,2716,2716,2716,2716,2716,2716,2716,2716,2717,0,0,0,0,0,1759,0,0,0,0,0,0,0,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,0,0,1759,0,0,0,3839,0,0,1756,0,3839,0,1606,1607,1608,0,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,
0,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,1758,1760,0,0,0,0,0,0,2348,2348,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1758,1756,1756,0,3477,0,0,2454,2455,2348,2348,2348,2348,2348,2348,2348,2348,2348,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812,0,0,1758,0,0,0,2506,2507,2508,2508,2508,2508,2400,2400,2400,2400,2400,
0,1756,0,0,0,0,0,0,1757,2244,2245,2246,0,0,1756,1758,0,0,0,0,0,0,2558,2559,2560,2560,2560,2560,2560,2560,2560,2560,2560,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812,0,0,1760,1759,0,0,0,2610,2611,2612,2612,2612,2612,2612,2612,2612,2612,2612,
0,0,0,2622,2623,2624,0,0,0,1812,1812,1757,1760,1760,1760,0,0,1751,0,0,0,0,1757,1760,1812,1760,1759,0,50,51,50,49,49,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,0,0,0,0,0,0,0,0,0,1756,0,49,50,51,50,51,
0,2244,2245,2246,0,0,2244,2245,2246,0,0,0,0,0,0,1757,1757,1751,1759,1756,1757,0,0,0,0,0,0,0,2296,2296,2296,2296,2296,
0,0,0,0,0,0,0,0,0,1759,0,0,1759,1759,1754,1753,0,0,0,1752,0,3839,0,0,0,0,0,0,2456,2456,2456,2456,2456,
0,0,0,0,0,0,0,0,0,1760,0,0,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2456,2456,2456,2456,2456,
0,0,0,3788,0,0,0,0,0,1759,1758,1756,0,0,0,0,0,2229,2230,0,0,0,0,0,0,0,0,0,2456,2456,2456,2456,2456,
0,0,0,3839,0,0,0,0,1759,1757,2229,2230,0,0,0,0,0,1751,0,0,0,0,0,0,0,0,0,0,2456,2456,2456,2456,2456,
0,0,0,0,0,0,0,0,1758,0,0,1757,1755,1751,1760,0,1752,0,0,0,0,0,0,0,0,0,0,0,2456,2456,2456,2456,2456,
0,0,0,0,0,0,0,0,3478,0,0,0,0,0,1751,1752,1752,0,0,0,0,0,0,0,0,0,0,0,2456,2456,2456,2456,2456,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,1752,0,0,0,2238,2239,2240,0,0,0,0,0,2456,2456,2456,2456,2456,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1754,0,0,0,0,0,0,0,0,0,0,0,2456,2456,2456,2456,2456,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2456,2456,2456,2456,2456,
0,0,0,0,0,0,0,0,0,0,0,2238,2239,2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2456,2456,2456,2456,2456,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2456,2456,2456,2456,2456,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3477,0,0,0,0,0,0,0,0,0,0,0,0,2456,2456,2456,2456,2456,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2238,2239,2240,0,0,0,0,0,0,0,2456,2456,2456,2456,2456,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2456,2456,2456,2456,2456,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2456,2456,2456,2456,2456,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3839,0,0,0,0,0,0,0,0,2456,2456,2456,2456,2456,
0,0,0,0,0,0,0,0,2510,0,2238,2239,2240,1756,0,0,0,0,1751,0,0,0,0,0,0,0,0,0,2456,2456,2456,2456,2456,
0,0,0,0,0,0,0,0,2562,0,0,0,0,1758,1752,0,0,0,0,0,0,0,0,0,0,0,0,0,2456,2456,2456,2456,2456,
0,0,0,0,0,0,0,0,0,0,0,0,1758,0,0,0,1758,1759,0,0,0,0,0,0,0,0,0,0,2456,2456,2456,2456,2456,
0,0,0,0,0,0,0,2510,0,0,0,0,1759,0,1812,1760,1758,0,0,0,0,0,0,0,0,0,0,0,2456,2456,2456,2456,2456,
0,0,0,0,0,0,0,2562,0,0,0,1812,0,1757,1757,0,0,0,0,0,0,0,0,0,0,0,0,2456,2456,2456,2456,2456,2456,
0,0,0,0,0,0,0,0,0,0,0,1759,1756,1757,0,0,0,0,0,0,0,0,0,0,0,0,0,2456,2456,2456,2456,2456,2456,
0,0,0,0,0,0,0,0,0,0,3839,1760,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2456,2456,2456,2456,2456,
0,0,0,0,0,0,0,0,0,0,0,1756,1758,1757,1759,0,0,0,0,0,0,0,0,0,0,0,0,0,2456,2456,2456,2456,2456,
0,0,0,0,0,0,0,0,0,0,1754,0,0,0,1757,0,2238,2239,2240,0,0,0,0,0,0,0,0,0,2456,2456,2456,2456,2456,
0,0,0,0,0,0,0,0,3479,1759,1758,0,0,1753,1760,1756,0,0,0,0,0,0,0,0,0,0,0,0,2456,2456,2456,2456,2456,
0,0,0,0,0,0,0,0,0,1760,1758,0,0,1753,0,1757,0,0,0,0,0,2454,0,0,0,0,0,0,2456,2456,2456,2456,2456,
0,0,0,0,0,0,0,0,0,1759,1752,0,0,1752,0,1757,1759,3479,1756,0,0,2506,2507,0,0,0,0,0,2456,2456,2456,2456,2456,
0,0,0,0,0,0,0,0,0,1760,1752,1753,1754,1754,1754,1754,1756,1760,0,0,0,2558,2559,2507,0,0,0,0,2456,2456,2456,2456,2456,
0,0,0,0,0,2509,2510,0,0,2229,2230,1759,0,1751,1753,1757,1759,0,0,0,0,0,2611,2559,2507,2508,2508,2508,2508,2508,2508,2508,2508,
0,0,0,0,0,2561,2562,0,0,1812,1758,1757,1756,1812,1758,0,1754,0,0,0,1751,0,0,2611,2559,2560,2560,2560,2560,2560,2560,2560,2560,
0,0,0,0,0,2613,2614,0,0,0,3839,0,1760,1759,1759,1812,1756,0,3839,0,0,0,0,0,2611,2612,2612,2612,2612,2612,2612,2612,2612,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=decord2
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,3788,0,0,0,0,3788,0,1554,1555,1556,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,2192,2193,2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,2311,2312,2313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,2192,2193,2194,0,0,2192,2193,2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3788,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2177,2178,2179,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,2177,2178,2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186,2187,2188,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,2186,2187,2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186,2187,2188,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3788,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,2186,2187,2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,3788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186,2187,2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,2177,2178,2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,3788,0,0,0,0,0,0,0,3788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=collision
data=
1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,0,0,0,0,
1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,0,0,0,0,0,0,0,0,0,0,0,0,1483,1483,1483,1483,1483,1483,1483,0,0,0,0,
1483,0,0,0,0,0,0,0,0,0,0,0,1483,0,0,0,0,1483,0,1483,1483,1483,1483,0,0,0,0,1483,1483,0,0,0,0,
1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483,0,0,0,0,1483,1483,0,0,0,0,
1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483,0,0,1483,0,0,0,0,1483,1483,0,0,0,0,
1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483,0,0,0,0,1483,1483,0,0,0,0,
1483,0,0,0,0,0,0,0,0,0,1483,0,0,0,0,0,0,0,0,0,0,0,1483,1483,0,0,0,1483,1483,0,0,0,0,
1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483,1483,1483,1483,1483,1483,0,0,0,0,
1483,0,0,1483,1483,1483,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483,0,0,0,0,
1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483,0,0,0,0,
