1,45,1029,1030,1031,1029,1030,1031,47,85,47,47,45,45,85,48,45,47,48,46,45,48,48,48,47,46,45,45,45,48,48,47,46,46,48,46,46,47,47,46,46,46,45,48,46,47,47,85,45,45,48,1,
1,47,947,948,949,947,948,949,45,48,48,48,47,85,45,45,45,46,47,48,47,48,47,48,47,131,85,45,46,85,85,45,47,48,46,48,45,48,48,47,48,85,46,48,48,48,47,48,45,46,46,1,
1,48,988,989,990,988,989,990,46,45,129,85,47,48,46,45,46,46,46,47,85,48,85,45,47,47,85,48,45,45,47,85,48,85,85,47,48,85,85,47,47,85,85,45,45,48,46,85,47,45,48,1,
1,46,1029,1030,1031,1029,1030,1031,47,45,45,48,45,47,48,46,48,48,48,48,47,45,46,48,46,46,45,48,47,48,46,47,47,85,48,45,46,47,45,45,46,45,47,45,45,46,47,45,126,46,47,1,
1,47,947,948,949,45,85,46,45,45,48,85,48,46,48,45,46,46,45,47,47,47,47,46,46,45,85,48,46,48,45,85,45,47,47,46,45,48,46,47,48,46,45,48,85,47,46,45,48,48,46,1,
1,46,988,989,990,47,46,47,48,45,45,85,48,45,47,85,46,48,48,46,85,48,85,85,85,45,48,48,45,45,47,48,45,48,85,48,45,47,45,46,47,47,46,46,85,48,46,47,48,45,85,1,
1,46,1029,1030,1031,48,48,47,45,135,46,45,48,45,45,47,85,85,47,48,48,85,85,45,47,45,85,46,46,45,47,45,85,47,45,46,47,48,46,48,85,46,45,48,131,46,129,46,133,45,46,1,
1,48,45,85,46,47,45,85,46,47,47,46,48,45,45,85,45,45,47,47,47,45,48,46,47,85,48,45,45,45,85,48,46,48,46,48,45,47,85,85,85,134,45,47,48,48,47,47,85,45,85,1,
1,48,46,47,46,85,85,48,45,85,47,46,46,48,46,46,127,46,46,46,46,46,85,46,85,85,48,48,48,46,85,45,46,47,45,47,85,45,45,46,46,45,45,46,46,46,85,46,45,46,85,1,
1,47,45,46,127,46,47,48,46,46,47,48,85,47,48,47,47,85,47,48,45,47,45,85,45,85,47,46,47,46,45,48,46,85,48,47,85,85,48,48,48,45,47,48,48,48,47,45,85,47,85,1,
1,85,46,48,85,46,45,45,46,47,45,47,47,45,48,85,85,85,46,47,45,48,47,48,48,85,45,46,47,47,47,584,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,1,
1,580,580,580,580,580,580,580,580,580,580,580,588,85,48,85,48,85,47,48,48,46,46,85,47,46,47,47,48,48,584,578,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,1,
1,577,577,577,577,577,577,577,577,577,577,577,579,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,578,577,577,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,1,
1,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,585,589,47,85,46,45,85,48,47,48,45,46,46,48,47,47,85,47,45,1,
1,589,589,589,589,589,589,589,589,589,589,581,577,577,577,577,577,577,577,577,577,577,577,585,589,589,589,589,589,589,589,589,591,47,85,46,45,45,45,85,48,85,45,85,85,46,47,85,46,48,47,1,
1,46,45,46,47,85,45,48,48,45,47,590,589,589,589,589,589,589,589,589,589,589,589,591,85,46,48,45,46,47,48,45,47,85,46,45,47,48,47,45,48,48,47,48,45,48,46,48,45,48,46,1,
1,45,47,47,48,47,45,45,46,47,85,85,46,46,47,48,85,48,45,47,45,45,45,47,48,48,85,85,85,45,47,85,47,46,45,85,48,46,132,48,126,46,134,47,126,85,130,48,131,46,47,1,
1,47,48,127,85,47,47,45,46,48,46,45,85,45,45,46,48,45,48,48,47,47,126,47,85,48,45,48,48,85,46,45,48,45,47,45,46,85,46,48,46,45,85,46,85,45,47,85,46,45,46,1,
1,85,48,45,45,45,48,85,48,45,85,47,85,48,85,46,46,85,130,46,85,46,85,85,85,45,47,134,48,45,48,47,48,85,45,85,129,48,126,46,134,47,126,85,132,85,132,46,129,47,85,1,
1,48,48,46,48,46,45,45,130,85,48,46,48,47,46,48,127,47,48,45,46,47,135,85,85,46,47,48,85,47,45,45,85,85,48,45,85,46,45,85,47,45,85,46,85,48,48,85,48,47,46,1,
1,48,45,85,85,85,45,46,48,46,46,46,85,85,45,48,48,47,46,46,85,46,45,47,48,48,45,47,47,45,46,47,47,45,46,85,126,45,133,85,132,48,131,48,129,45,132,45,126,48,46,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1

[layer]
type=sol2
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,873,874,874,874,878,874,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,879,874,874,874,874,875,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,877,874,874,874,874,875,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,274,108,108,108,108,108,108,108,108,109,0,0,0,0,0,0,0,0,107,108,108,108,108,108,108,108,275,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,149,149,149,149,149,149,149,149,150,0,0,0,0,0,0,0,0,148,149,149,149,149,149,149,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2647,2648,2649,2650,2651,2652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2699,2700,2701,2702,2703,2704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2751,2752,2753,2754,2755,2756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2803,2804,2805,2806,2807,2808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2855,2856,2857,2858,2859,2860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2907,2908,2909,2910,2911,2912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=decord1
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,110,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,111,2411,2412,2413,2411,2412,2413,2414,2412,2413,2414,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,151,479,317,318,318,318,318,318,317,317,317,318,317,318,317,317,317,317,317,317,317,317,317,317,480,149,152,0,2464,2465,0,2464,2465,0,2464,2465,0,0,0,0,
0,0,0,914,915,915,915,915,915,916,0,0,151,434,435,437,399,437,437,437,437,437,437,437,435,435,437,437,437,437,437,437,399,437,437,437,436,231,152,0,0,0,0,0,0,0,0,0,2464,2465,0,0,
0,0,0,996,997,997,997,997,997,998,0,0,192,272,272,272,440,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,440,272,272,272,272,272,193,0,914,915,915,915,915,915,916,0,0,0,0,0,
0,0,0,1119,1120,1124,1125,960,1038,1044,0,0,153,0,0,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,0,0,0,0,0,154,0,996,997,997,997,997,997,998,0,0,0,0,0,
0,0,0,1160,1161,1165,1166,1001,1079,1085,0,0,153,1055,1056,0,0,1055,1056,0,1388,1389,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,1055,1056,154,0,1119,1120,1121,1122,960,1038,1044,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,153,1096,1097,0,0,1096,1097,0,1429,1430,1431,0,0,0,0,0,3019,3020,3021,0,1103,1104,0,0,1096,1097,154,0,1160,1161,1162,1163,1001,1079,1085,0,0,0,0,0,
0,0,1322,1320,1321,1320,1322,0,0,0,0,0,153,1137,1138,0,0,1178,1179,0,1470,1471,1472,0,0,0,0,0,0,0,0,0,1144,1145,0,0,1137,1138,154,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1199,1276,1199,1277,1276,1198,0,0,0,0,153,0,0,0,0,0,0,0,1511,1512,1513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,914,915,915,915,915,915,916,0,0,0,0,0,
0,0,1444,1444,1445,1444,1445,1444,0,0,0,0,153,1055,1056,0,0,1055,1056,0,0,1055,1056,0,0,0,0,0,0,0,0,0,1055,1056,0,0,1055,1056,154,0,996,997,997,997,997,997,998,0,0,0,0,0,
0,0,1445,1444,1445,1444,0,0,0,0,0,0,153,1096,1097,0,0,1096,1097,0,0,1096,1097,0,0,0,0,0,0,0,0,0,1096,1097,0,0,1096,1097,154,0,1119,1120,960,961,962,1038,1044,0,0,0,0,0,
0,0,1444,1444,1444,0,0,0,0,0,0,0,153,1137,1138,0,0,1137,1138,0,0,1178,1179,0,0,0,0,0,0,0,0,0,1137,1138,0,0,1137,1138,154,0,1160,1161,1001,1002,1003,1079,1085,0,0,0,0,0,
0,0,1445,1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,230,231,231,231,231,231,231,231,231,232,0,365,0,0,0,365,0,0,230,231,231,231,231,231,231,231,232,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,271,272,272,272,272,272,272,272,272,273,0,0,0,0,0,0,0,0,271,272,272,272,272,272,272,272,273,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,240,239,240,0,0,0,239,240,239,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,240,0,0,0,0,0,239,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,240,0,239,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,365,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357,0,2357,0,2357,0,2357,0,2357,0,2357,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3116,3117,3118,3119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357,0,2357,0,2357,0,2357,0,2357,0,2357,0,2357,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,2357,0,2357,0,2357,0,2357,0,2357,0,2357,0,2357,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=decord2
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2414,0,0,2411,0,2359,2360,2361,2362,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2411,2412,2413,2414,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,1014,1015,0,0,1014,1015,0,1347,1348,1349,0,0,0,0,0,0,0,0,0,0,0,0,0,1014,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2967,2968,2969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1403,1404,1403,1403,1404,1404,0,0,0,0,0,1014,1015,0,0,1014,1015,0,0,1014,1015,0,0,0,0,0,0,0,0,0,1014,1015,0,0,1014,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1403,1404,1403,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1404,1404,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219,1220,0,0,0,0,0,0,
0,0,1403,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,199,198,199,0,0,0,198,199,198,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,199,0,0,0,0,0,198,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,199,0,198,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,324,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305,0,2305,0,2305,0,2305,0,2305,0,2305,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2961,2962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305,0,2305,0,2305,0,2305,0,2305,0,2305,0,2305,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,2305,0,2305,0,2305,0,2305,0,2305,0,2305,0,2305,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=collision
data=
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
