1328,1338,2516,2517,2517,2518,410,410,2516,2517,2517,2518,1333,1328,1338,2211,2211,2211,2211,2211,2211,2211,767,767,767,1333,1338,2516,2517,2517,2518,410,410,2516,2517,2517,2518,1333,1328,1328,
1328,1338,2564,2565,2565,2566,410,410,2564,2565,2565,2566,1333,1328,1338,2211,2211,2211,2211,2211,2211,2211,767,767,767,1333,1338,2564,2565,2565,2566,410,410,2564,2565,2565,2566,1333,1328,1328,
1328,1338,2612,2613,2613,2614,410,410,2612,2613,2613,2614,1333,1328,1338,2211,2211,2211,2211,2211,2211,2211,767,767,767,1333,1338,2612,2613,2613,2614,410,410,2612,2613,2613,2614,1333,1328,1328,
1328,1338,410,410,410,410,410,410,410,410,410,410,1333,1328,1338,2211,2211,2211,2211,2211,2211,2211,767,767,767,1333,1338,410,410,410,410,410,410,410,410,410,410,1333,1328,1328,
1328,1338,410,410,410,410,410,410,410,410,410,410,1333,1328,1338,2211,2211,2211,2211,2211,2211,2211,767,767,767,1333,1338,410,410,410,410,410,410,410,410,410,410,1333,1328,1328,
1328,1338,410,410,410,410,410,410,410,410,410,410,1333,1328,1338,2211,2211,2211,2211,2211,2211,2211,767,767,767,1333,1338,410,410,410,410,410,410,410,410,410,410,1333,1328,1328,
1328,1338,410,410,410,410,410,410,410,410,410,410,1333,1328,1338,2211,2211,2211,2211,2211,2211,2211,767,767,767,1333,1338,410,410,410,410,410,410,410,410,410,410,1333,1328,1328,
1328,1338,410,410,410,410,410,410,410,410,410,410,1333,1328,1338,2211,2211,2211,2211,2211,2211,2211,767,767,767,1333,1338,410,410,410,410,410,410,410,410,410,410,1333,1328,1328,
1328,1330,0,0,0,0,0,0,0,0,0,0,1329,1328,1338,2211,2211,2211,2211,2211,2211,2211,767,767,767,1333,1330,1331,1331,0,0,0,0,0,0,1331,1331,1329,1328,1328,
1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1330,1331,1331,1339,2211,2211,2211,2211,1335,1331,1331,1329,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,
1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328

[layer]
type=sol2
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011,1012,0,0,0,0,1011,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,1335,1339,0,0,0,0,0,0,0,0,0,0,1335,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,1333,1338,0,1011,1012,0,0,0,0,1011,1012,0,1333,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,3117,1331,1331,1331,1339,0,0,1335,1331,1331,1331,1331,1329,0,0,1011,1012,0,0,0,0,1011,1012,0,0,3117,1331,1331,1331,1339,0,0,1335,1331,1331,1331,1331,3116,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011,1012,0,0,0,0,1011,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,3117,3118,3118,3118,3118,3118,3118,3118,3118,3118,3118,3116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1331,1331,1331,1331,1331,1331,1331,1331,3118,3118,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=decord1
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1336,0,0,0,0,0,0,0,0,0,0,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3087,3088,3089,0,0,0,0,3087,3088,3089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3135,3136,3137,0,0,0,0,3135,3136,3137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,3087,3088,3089,0,0,0,0,0,0,3183,3184,3185,0,0,0,0,3183,3184,3185,0,0,0,3087,3088,3089,0,0,0,3087,3088,3089,0,0,0,
0,0,0,3282,0,0,3135,3136,3137,0,3283,0,0,0,0,3231,3232,3233,0,0,0,0,3231,3232,3233,0,0,0,3135,3136,3137,0,3283,0,3135,3136,3137,0,0,0,
0,0,0,3330,0,0,3183,3184,3185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3183,3184,3185,0,0,0,3183,3184,3185,0,0,0,
0,0,0,3378,0,0,3231,3232,3233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3144,3231,3232,3233,0,0,0,3231,3232,3233,0,0,0,
0,0,0,0,0,0,0,0,0,0,3941,3941,0,0,0,0,0,3980,0,0,0,0,3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,3900,0,0,0,0,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3147,0,0,0,0,0,0,0,0,0,
0,0,0,3900,3900,0,3349,3350,3351,0,0,0,0,0,0,0,0,0,0,0,0,0,3980,0,0,0,0,0,3942,0,0,3901,0,3566,3567,3567,3567,3568,0,0,
0,0,0,0,0,3631,3627,3628,3629,3631,0,0,0,2516,2518,0,0,0,0,0,0,0,0,0,0,2516,2518,3142,3142,0,0,3901,0,0,0,0,0,0,0,0,
0,0,0,0,0,3679,3675,3676,3677,3679,0,0,0,2564,2566,0,1113,1114,0,0,0,0,1113,1114,0,2564,2566,3142,3145,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,3727,3723,3724,3725,3727,0,0,0,2612,2614,0,0,0,0,0,0,0,0,0,0,2612,2614,0,0,0,0,0,0,3566,3567,3567,3567,3568,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3980,0,0,3980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,3336,3337,3338,3336,3337,3338,0,3336,3337,3338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3566,3567,3567,3567,3568,0,0,
0,0,3384,3385,3386,3384,3385,3386,0,3384,3385,3386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3140,3140,0,3942,0,0,0,3139,3139,3139,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113,1114,0,0,0,0,1113,1114,0,0,0,3140,3140,0,0,0,0,0,3146,0,3146,3146,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,3109,3110,0,0,0,0,0,0,0,0,0,0,0,1113,1114,0,0,0,0,1113,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,3157,3158,0,0,0,3288,3289,3290,3282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,3589,3590,0,0,3900,0,3336,3337,3338,3330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,3637,3638,0,0,0,0,3384,3385,3386,3378,0,0,0,0,0,0,0,3979,0,0,0,0,0,0,0,3139,3139,3140,0,0,0,0,3091,3091,3092,0,0,0,
0,0,3685,3686,0,0,3572,0,0,0,0,0,0,0,0,0,1113,1114,0,0,0,0,1113,1114,0,0,0,3139,3140,3144,0,0,0,0,0,3141,3141,0,0,0,
0,0,3482,0,0,3666,3667,3668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3144,0,0,0,3942,3900,0,0,3144,0,0,0,0,
0,0,0,0,0,3714,3715,3716,0,3941,0,0,0,0,0,0,0,0,0,0,0,0,0,3941,0,0,0,0,0,0,0,0,3941,0,0,0,3097,0,0,0,
0,0,3482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3979,0,3979,0,0,0,0,0,0,3097,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=decord2
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3096,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3939,0,0,0,0,3938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3099,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3938,0,0,0,0,0,0,0,0,0,0,3518,3469,3470,3471,3472,0,0,
0,0,0,0,0,3583,0,0,0,3583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3094,3094,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,3345,0,0,0,0,0,0,0,0,0,1062,1063,0,0,0,0,1062,1063,0,0,0,3094,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3518,3373,3374,3375,3376,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3621,3622,3623,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3898,0,0,3898,0,0,0,0,0,0,0,0,3669,3670,3671,0,0,0,0,0,0,0,0,
0,0,3288,3289,3290,3288,3289,3290,0,3288,3289,3290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3717,3718,3719,0,3518,3421,3422,3423,3424,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,1063,0,0,0,0,1062,1063,0,0,0,0,0,0,0,0,0,0,3098,0,3098,3098,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3098,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,1063,0,0,0,0,1062,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,1063,0,0,0,0,1062,1063,0,0,0,0,0,3096,0,0,0,0,0,0,0,0,0,0,
0,0,3434,0,0,3618,3619,3620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3096,0,0,0,0,0,0,0,3096,0,0,0,0,
0,0,0,0,0,0,3345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,3434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3939,0,3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3098,0,0,0,0,0,0,3095,3094,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=collision
data=
3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,3738,
3738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3738,0,0,3738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3738,
3738,0,0,0,0,0,0,0,0,0,0,0,0,0,3738,0,0,0,3738,0,0,3738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3738,
3738,3738,3738,0,0,0,0,0,0,0,0,0,0,0,3738,0,0,0,3738,0,0,3738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3738,
3738,3738,0,0,0,0,0,0,0,0,0,0,0,0,3738,0,0,3738,3738,0,0,3738,3738,0,0,3738,3738,0,0,0,0,0,0,0,0,0,0,0,0,3738,
3738,3738,0,0,0,0,0,0,0,0,0,0,0,0,3738,3738,3738,3738,0,0,0,0,3738,3738,3738,3738,3738,0,0,0,0,0,0,0,0,0,0,0,0,3738,
3738,3738,3738,3738,3738,3738,3738,0,3738,3738,3738,3738,3738,3738,3738,0,0,0,0,0,0,0,0,0,0,3738,3738,0,0,0,3738,3738,3738,3738,3738,0,3738,3738,3738,3738,
3738,3738,0,3738,0,0,3738,3738,3738,0,0,0,0,3738,3738,0,0,0,0,0,0,0,0,0,0,3738,3738,3738,3738,3738,3738,0,0,0,3738,3738,3738,0,3738,3738,
3738,3738,0,0,0,0,0,0,0,0,0,0,0,3738,3738,0,0,3738,0,0,0,0,3738,0,0,3738,3738,0,0,0,0,0,0,0,0,0,0,0,3738,3738,
3738,3738,0,0,0,0,0,0,0,0,0,0,0,3738,3738,0,0,0,0,0,0,0,0,0,0,3738,3738,0,0,0,3738,0,0,0,0,0,0,0,3738,3738,
3738,3738,0,0,0,3738,3738,3738,3738,3738,0,0,0,3738,3738,0,0,0,0,0,0,0,3738,0,0,3738,3738,0,0,0,0,0,0,3738,3738,3738,3738,3738,3738,3738,
3738,3738,0,0,0,3738,3738,3738,3738,3738,0,0,0,3738,3738,0,0,0,0,0,0,0,0,0,0,3738,3738,3738,3738,0,0,0,0,0,0,0,0,0,3738,3738,
3738,3738,0,0,0,3738,3738,3738,3738,3738,0,0,0,3738,3738,0,3738,3738,0,0,0,0,3738,3738,0,3738,3738,3738,3738,0,0,0,0,0,0,0,0,0,3738,3738,
3738,3738,0,0,0,3738,3738,3738,3738,3738,0,0,0,3738,3738,0,0,0,0,0,0,0,0,0,0,3738,3738,0,0,0,0,0,0,3738,3738,3738,3738,3738,3738,3738,
3738,3738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3738,3738,3738,0,0,0,0,0,0,3738,3738,
3738,3738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3738,0,0,3738,0,0,0,0,0,0,0,0,3738,3738,3738,0,0,0,0,0,0,3738,3738,
3738,3738,3738,3738,3738,3738,3738,3738,0,3738,3738,3738,0,3738,3738,0,0,0,0,0,0,0,0,0,0,3738,3738,0,0,0,0,0,0,3738,3738,3738,3738,3738,3738,3738,
